K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
50,0.7,heldout,0.0,0.022857142857142857,0.054285714285714284,0.14,6,20,0.11542857142857142,0.7099202871322632,0.4361070521383052,0.3094656467336229,0.15826554733132867,0.4361070521383052,0.4344196382623795,0.43780762595669975,nan,nan,nan,nan,nan,0.12085714285714284,4.379406753856655
50,0.9,aggregate,0.01,0.035,0.06,0.1025,3,20,0.11349999999999999,0.7748997807502747,0.44462317573484944,0.3355141024399859,0.1594584012077064,0.44462317573484944,0.43325960230331795,0.45659889430308265,nan,nan,nan,nan,nan,0.10075,4.59943317669603
50,0.9,heldout,0.005714285714285714,0.02857142857142857,0.05142857142857143,0.09714285714285714,5,20,0.11142857142857143,0.7762978076934814,0.4534470185484548,0.332906213089598,0.1715561338583443,0.4534470185484548,0.44807007793446874,0.45895457555528285,nan,nan,nan,nan,nan,0.09742857142857143,4.59943317669603
100,0.0,aggregate,0.06,0.155,0.205,0.2725,5,20,0.066,0.43711188435554504,0.38694135643238453,0.26275417839744963,0.12017335267325646,0.3869413564323845,0.38270826474889513,0.3912691389515009,nan,nan,nan,nan,nan,0.18774999999999997,3.175578913541161
100,0.0,heldout,0.013333333333333334,0.06,0.1,0.17666666666666667,1,20,0.06400000000000002,0.44408118724823,0.41959482679238924,0.26756490869394983,0.14479678207437752,0.41959482679238924,0.41958025757258954,0.41960939702400746,nan,nan,nan,nan,nan,0.145,3.175578913541161
100,0.3,aggregate,0.04,0.1475,0.1925,0.2625,5,20,0.0805,0.5754984617233276,0.41377378442245716,0.2938142246841297,0.13484583526365823,0.4137737844224571,0.4106307754010245,0.41696527836306446,nan,nan,nan,nan,nan,0.18675,3.550390011502744
100,0.3,heldout,0.006666666666666667,0.07333333333333333,0.10666666666666667,0.17333333333333334,2,20,0.07733333333333334,0.5951835513114929,0.44424006917279274,0.2979645229426317,0.15839144447172337,0.44424006917279263,0.44534198278437187,0.4431435950514481,nan,nan,nan,nan,nan,0.15,3.550390011502744
100,0.5,aggregate,0.035,0.12,0.16,0.2425,5,20,0.092,0.6465321779251099,0.4253231481106736,0.30724111920521713,0.14500545303780363,0.4253231481106737,0.4222405774016507,0.4284510584864782,nan,nan,nan,nan,nan,0.17575,3.815062406625724
100,0.5,heldout,0.01,0.06,0.07666666666666666,0.17,2,20,0.08466666666666667,0.655721127986908,0.4627514608685719,0.319941845547382,0.18704330290642618,0.4627514608685719,0.46464979445047666,0.46086857551235555,nan,nan,nan,nan,nan,0.14233333333333334,3.815062406625724
100,0.7,aggregate,0.0225,0.0825,0.13,0.2175,4,20,0.11649999999999999,0.6873119473457336,0.43451961286152585,0.31847247259584555,0.14583149842496976,0.4345196128615258,0.4317513337196625,0.437323620078545,nan,nan,nan,nan,nan,0.16575000000000004,4.144258742125633
