K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
100,0.3,heldout,0.0,0.0,0.0,0.11538461538461539,3,15,0.0,0.029000604525208473,0.7048768706599189,0.0435989430721873,0.028810052869511917,0.7048768706599189,0.6855540936569879,0.7253204887334261,0.18371974387064322,0.2201199345125391,0.19460491369210678,0.5783881885624559,-0.010885169821463564,0.05,4.454446465401303
100,0.5,aggregate,0.005,0.0475,0.0825,0.1425,4,15,0.026000000000000002,0.13611140847206116,0.20351527940467776,0.10741800574507004,0.04574482783721411,0.20351527940467778,0.2077543857291587,0.19944570679801216,0.26115213328965153,0.2584361451954206,0.21744189226661895,0.38759736589986515,0.04371024102303259,0.12375,4.761754170515855
100,0.5,heldout,0.0,0.038461538461538464,0.038461538461538464,0.11538461538461539,2,15,0.007692307692307693,0.11260440945625305,0.7432452672989648,0.12431222912529445,0.08364661654135339,0.7432452672989649,0.7323362388947937,0.7544842164463309,0.19626618888781772,0.21674750772387708,0.19460491369210678,0.5783881885624559,0.0016612751957109373,0.06923076923076923,4.761754170515855
100,0.7,aggregate,0.015,0.035,0.0675,0.135,4,15,0.032,0.1776750534772873,0.24115021480217289,0.14974755491635808,0.08202788067262426,0.2411502148021729,0.24390862518209902,0.23845349752855707,0.2573667436868896,0.2541378543161057,0.21744189226661895,0.38759736589986515,0.03992485142027066,0.12675,5.133089799354861
100,0.7,heldout,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,1,15,0.0,0.21950095891952515,0.7571531134593112,0.1482824811882067,0.12254387280635969,0.7571531134593112,0.749488008360893,0.7649766224999949,0.20095108552841973,0.21519141555466492,0.19460491369210678,0.5783881885624559,0.006346171836312947,0.07307692307692307,5.133089799354861
100,0.9,aggregate,0.005,0.03,0.07,0.1175,2,15,0.040999999999999995,0.34440088272094727,0.3418450741528962,0.2649572985439018,0.1803699266771997,0.34184507415289617,0.33526546833293475,0.34868809995943745,0.25348111018575004,0.24306205801607392,0.21744189226661895,0.38759736589986515,0.03603921791913109,0.12,5.586238175851159
100,0.9,heldout,0.0,0.0,0.038461538461538464,0.07692307692307693,1,15,0.03076923076923077,0.3130348324775696,0.7413568792312776,0.2004989488874731,0.17129143542822858,0.7413568792312775,0.7120890657348035,0.7731337092648216,0.21105270588201835,0.2045287407022234,0.19460491369210678,0.5783881885624559,0.016447792189911575,0.05384615384615384,5.586238175851159
160,0.0,aggregate,0.035,0.0875,0.1575,0.215,3,15,0.026000000000000002,0.11160439997911453,0.19086298618121092,0.09353357220872177,0.026885922108221365,0.1908629861812109,0.19469161555191714,0.18718203346548712,0.2893366362319909,0.27714340341958726,0.21744189226661895,0.38759736589986515,0.07189474396537196,0.14750000000000002,3.602776130748646
160,0.0,heldout,0.0,0.0,0.0,0.038461538461538464,2,15,0.007692307692307693,0.10272064805030823,0.7722206567835331,0.1554333522809113,0.11256936492557033,0.7722206567835332,0.7788431321245887,0.7657098532438299,0.24136317887579445,0.23766120089698506,0.19460491369210678,0.5783881885624559,0.04675826518368767,0.09615384615384617,3.602776130748646
160,0.3,aggregate,0.0275,0.085,0.145,0.21,3,15,0.025500000000000002,0.11279019713401794,0.18375644019770912,0.0853553032003227,0.027275802387418092,0.18375644019770915,0.18790989759934898,0.17978262360664607,0.28623921731551605,0.2719946770255026,0.21744189226661895,0.38759736589986515,0.0687973250488971,0.14425000000000002,4.079554555703029
