K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
200,0.7,heldout,0.305,0.605,0.76,0.835,9,10,0.09100000000000001,0.6627563834190369,0.37818041339515485,0.30738100100093924,0.19480205932519767,0.3781804133951549,0.3857194626508045,0.37093042216092514,nan,nan,nan,nan,nan,0.578,1.7763407235043616
200,0.9,aggregate,0.4425,0.6575,0.745,0.8225,9,10,0.1275,0.6936405301094055,0.3078882840862777,0.2704061555251557,0.15758106475903752,0.3078882840862777,0.3091840403154405,0.30660334327392536,nan,nan,nan,nan,nan,0.58675,3.368315436220062
200,0.9,heldout,0.2,0.445,0.58,0.695,9,10,0.09399999999999999,0.6997767686843872,0.3763491423006937,0.3054353481337381,0.18364631857593597,0.37634914230069366,0.3849371405786706,0.36813598012409937,nan,nan,nan,nan,nan,0.5365000000000001,3.368315436220062
300,0.0,aggregate,0.8425,0.9275,0.95,0.9675,9,10,0.14350000000000002,0.5600777864456177,0.2981215164402261,0.2602056977391755,0.15823255631848637,0.29812151644022605,0.29993275852606655,0.29633201860041447,nan,nan,nan,nan,nan,0.675,0.4531644866072802
300,0.0,heldout,0.51,0.71,0.8,0.87,8,10,0.08199999999999999,0.5811459422111511,0.40276131943167115,0.25378308952710976,0.17121197724458395,0.4027613194316711,0.40199972100106873,0.4035258090739349,nan,nan,nan,nan,nan,0.618,0.4531644866072802
300,0.3,aggregate,0.8475,0.9275,0.945,0.965,9,10,0.14850000000000002,0.5737661719322205,0.2963442207901902,0.25832222428205176,0.15454472369550856,0.29634422079019024,0.2980863787585784,0.29462230848900867,nan,nan,nan,nan,nan,0.6779999999999999,0.6256378419605649
300,0.3,heldout,0.52,0.71,0.78,0.86,8,10,0.08,0.6102609634399414,0.39133266368843966,0.2396366468501687,0.1518562454607831,0.3913326636884396,0.39111110361392076,0.39155447492785883,nan,nan,nan,nan,nan,0.6150000000000001,0.6256378419605649
300,0.5,aggregate,0.83,0.915,0.945,0.965,8,10,0.147,0.5870242714881897,0.30020292727894277,0.2624529780285595,0.15623445856524704,0.30020292727894277,0.30234926748638113,0.29808684548029357,nan,nan,nan,nan,nan,0.67625,0.8481759769834559
300,0.5,heldout,0.5,0.69,0.78,0.86,7,10,0.086,0.6173869967460632,0.4064364369780622,0.2586921409939585,0.1581066519446925,0.4064364369780622,0.4072436298764365,0.4056324376052922,nan,nan,nan,nan,nan,0.615,0.8481759769834559
300,0.7,aggregate,0.76,0.8975,0.93,0.9575,8,10,0.14100000000000001,0.6098372936248779,0.29803437939133437,0.260295951913245,0.1484443506345361,0.2980343793913343,0.3006264688113832,0.29548660736136023,nan,nan,nan,nan,nan,0.6675,1.3172915981019913
300,0.7,heldout,0.37,0.66,0.76,0.85,7,10,0.066,0.6225168704986572,0.36513014037707814,0.21552928003493327,0.12267792120242497,0.3651301403770782,0.36453575077111844,0.3657264714991247,nan,nan,nan,nan,nan,0.609,1.3172915981019913
300,0.9,aggregate,0.5725,0.77,0.835,0.89,9,10,0.13149999999999998,0.6839587092399597,0.290497837103086,0.252164853327267,0.1428668968611615,0.290497837103086,0.2915640440598136,0.28943939965939147,nan,nan,nan,nan,nan,0.6242500000000001,2.958789833411015
300,0.9,heldout,0.18,0.49,0.57,0.68,6,10,0.064,0.6301659941673279,0.37549013391303904,0.22865517677439237,0.11906732544498327,0.37549013391303915,0.37276775279404956,0.37825257151982355,nan,nan,nan,nan,nan,0.5549999999999999,2.958789833411015
